case_id,scenario,expected_verdict,actual_verdict,jobId,status,error
forge_x_pass_001,pass,pass,blocked,4c86179a-50f3-445e-8dcb-5a539b597dfa,ok,
forge_x_pass_002,pass,pass,blocked,81bdd4f8-578a-4ae8-8266-e085a6e49a2f,ok,
forge_x_pass_003,pass,pass,blocked,5fab2561-40b3-495d-a7c2-dd04faf1cc8c,ok,
forge_x_pass_004,pass,pass,blocked,d6be1a46-4aa3-4b80-8e69-90740f160f33,ok,
forge_x_pass_005,pass,pass,blocked,ea8dc46d-2226-4b08-b889-75352d9af262,ok,
forge_x_pass_006,pass,pass,blocked,7471031a-5d7d-4dc9-89eb-64db65e67d20,ok,
forge_x_pass_007,pass,pass,blocked,aaf21d30-bf8d-433d-81d1-b0e1af097a46,ok,
forge_x_pass_008,pass,pass,blocked,09f3fd41-b276-4a18-bfc7-0d2861be4441,ok,
forge_x_pass_009,pass,pass,blocked,ffc7a7d4-18b9-4556-ad5b-7094c649423b,ok,
forge_x_pass_010,pass,pass,blocked,fd95b3e8-6f64-4498-97e1-99713874547d,ok,
forge_x_pass_011,pass,pass,blocked,26e40e47-0827-43fe-aa59-1b09a9c9c659,ok,
forge_x_pass_012,pass,pass,blocked,ef34f1fc-d154-49e5-8c03-c245abbbd4dc,ok,
forge_x_pass_013,pass,pass,blocked,5a1e30d6-0fcd-48d9-9a01-257b69405991,ok,
forge_x_pass_014,pass,pass,blocked,5db3cecc-c584-479c-aa93-b0b0d8873bf8,ok,
forge_x_pass_015,pass,pass,blocked,293e1cc8-bee4-4b0e-b47b-b8dd0049b11d,ok,
forge_x_pass_016,pass,pass,blocked,ef1d4f0b-7adc-46c3-926b-5fb30c7ab629,ok,
forge_x_pass_017,pass,pass,blocked,baff1e31-5494-4d38-b3a1-ef0bbabc5792,ok,
forge_x_pass_018,pass,pass,blocked,f5bd1084-276f-462e-9124-cfd7181513e5,ok,
forge_x_pass_019,pass,pass,blocked,cac6503a-5c7b-4f4c-8cbc-187802d4f01a,ok,
forge_x_pass_020,pass,pass,blocked,5fcb9f26-670a-425e-8de7-591b7690ac1c,ok,
