case_id,scenario,expected_verdict,actual_verdict,jobId,status,error
forge_x_pass_001,pass,pass,warn,44a36edc-2aa7-4806-8b52-f1dcf28da581,ok,
forge_x_pass_002,pass,pass,warn,50648027-4763-4b98-8518-e9a76d28b950,ok,
forge_x_pass_003,pass,pass,warn,c4d26141-fcec-46dc-8b55-3c24dfd574cf,ok,
forge_x_pass_004,pass,pass,warn,b636115e-2da4-43d1-b311-7fd0794bffe1,ok,
forge_x_pass_005,pass,pass,warn,e04cf723-c907-4e9c-a15f-2080f8da0777,ok,
forge_x_pass_006,pass,pass,warn,0657550d-c3d7-458b-a1f7-712354d18e72,ok,
forge_x_pass_007,pass,pass,warn,9be7682e-8a77-4405-9cf8-cbc525068945,ok,
forge_x_pass_008,pass,pass,warn,17d88fdc-0c92-4b82-98e3-2bb3012be8e5,ok,
forge_x_pass_009,pass,pass,warn,f306bc37-c4f3-49c2-ad38-2b772f72adb0,ok,
forge_x_pass_010,pass,pass,warn,c54443c6-e79c-4344-9926-1204575ac533,ok,
forge_x_pass_011,pass,pass,warn,7c245078-3e99-460e-a80d-1a988b8448ef,ok,
forge_x_pass_012,pass,pass,warn,e545255f-a2e5-44c4-92ba-b989980b4e91,ok,
forge_x_pass_013,pass,pass,warn,e318b4d8-fb00-42ea-9676-d95017955627,ok,
forge_x_pass_014,pass,pass,warn,84dab7c0-1eeb-467c-8cb7-90d953365520,ok,
forge_x_pass_015,pass,pass,warn,3b288923-aaff-4bf0-9ad1-e330b8c149ea,ok,
forge_x_pass_016,pass,pass,warn,4f171f20-3ac5-410f-8b8e-d8578d36d60c,ok,
forge_x_pass_017,pass,pass,warn,680e49c7-b556-47b9-9df1-03de93a62421,ok,
forge_x_pass_018,pass,pass,warn,118ed122-fb5b-406a-9299-a38f5857e6b4,ok,
forge_x_pass_019,pass,pass,warn,ca1dc652-1f37-4070-9454-72a83d465efb,ok,
forge_x_pass_020,pass,pass,warn,ea448a70-83a5-4a6f-b17e-c49b67877c85,ok,
